SEQ_KEY;ORDEM;VARIACAO_IMXIC;DIF_CUSTO_P_x_R;MAT_DIF_PERCENTUAL;TAXA_MAQUINA_FIXA;TAXA_MO_FIXA;TAXA_FIXA_VAR_MO;MO_VALOR;HR_MAQ_VALOR;HR_EXC_VLR;HR_CONFIG_VLR;MO_VARIACAO;EXTERNA_OPERACAO;OUTCOME
472725;564008;0.00;-0.12;-0.12;-0.32;-0.27;0;0.37;-0.15;-0.05;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
472762;563942;0.00;-0.14;-0.15;-0.32;-0.27;0;-0.28;-0.12;-0.46;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
469219;562536;0.00;0.29;0.29;-0.23;-0.18;0;-0.1;0;0.02;0;0;0;REQUER JUSTIFICATIVA FABRICA
469223;560916;0.00;-0.12;-0.07;-0.23;-0.18;0;-0.37;-0.19;-0.56;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
469225;560915;0.00;-0.12;-0.07;-0.23;-0.18;0;-0.28;-0.26;-0.49;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
469255;562600;0.00;-0.05;-0.13;-0.23;-0.18;0;2.38;1.61;0.5;-1;0;0;APROVADO AUTOMATICAMENTE
469374;562111;0.00;-0.24;-0.24;-0.23;-0.18;0;-0.02;-0.25;-0.21;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
469641;560919;0.00;-0.12;-0.08;-0.23;-0.18;0;-0.21;-0.18;-0.44;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
469709;562130;0.00;-0.1;-0.1;-0.23;-0.18;0;-0.16;-0.24;-0.35;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
469883;562950;0.00;-0.05;-0.05;-0.23;-0.18;0;-0.34;0;-0.24;0;0;0;APROVADO AUTOMATICAMENTE
469994;561357;0.00;0.12;0.12;-0.23;-0.18;0;-0.26;0;-0.03;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470126;562079;0.00;-0.02;-0.02;-0.23;-0.18;0;-0.02;0;0.08;0;0;0;APROVADO AUTOMATICAMENTE
470145;563019;0.00;-0.11;-0.1;-0.23;-0.18;0;-0.09;0;0;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470147;561139;0.00;-0.07;-0.09;-0.23;-0.18;0;2.16;1.37;-0.19;-1;0;0;APROVADO AUTOMATICAMENTE
470363;563375;0.00;-0.14;-0.12;-0.32;-0.27;0;-0.14;-0.34;-0.43;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470450;562796;0.00;-0.27;-0.27;-0.35;-0.28;0;-0.46;-0.24;-0.17;-0.52;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470506;562100;0.00;62.16;58.07;0;0;0;0;0;0;0;0;0;REQUER JUSTIFICATIVA FABRICA
470510;561336;0.00;-0.35;-0.42;-0.32;-0.27;0;-0.31;-0.32;-0.35;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463757;558470;0.00;-0.13;-0.12;-0.19;-0.18;0;0.09;0;-0.1;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463832;557954;0.00;-0.25;-0.36;-0.19;-0.18;0;-0.25;-0.19;-0.19;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463849;558571;0.00;-0.17;-0.17;-0.19;-0.1;0;-0.7;0.08;-0.4;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463903;558245;0.00;-0.27;-0.26;-0.19;-0.1;0;-0.59;-0.49;-0.39;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463945;558454;0.00;-0.07;-0.08;-0.19;-0.18;0;0.04;0.14;0.06;-1;0;0;APROVADO AUTOMATICAMENTE
463960;558569;0.00;-0.14;-0.15;-0.19;-0.1;0;-0.65;0.36;-0.24;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463974;555972;0.00;-0.1;-0.09;-0.19;-0.18;0;-0.51;-0.49;-0.6;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464013;559449;0.00;-0.13;-0.11;-0.19;-0.18;0;-0.34;-0.28;-0.41;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464147;559461;0.00;-0.11;-0.11;-0.19;-0.18;0;-0.04;0.01;-0.29;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464168;558028;0.00;-0.09;-0.1;-0.19;-0.18;0;-0.18;0.18;-0.34;-1;0;0;APROVADO AUTOMATICAMENTE
464240;556893;0.00;-0.28;-0.4;-0.19;-0.18;0;-0.31;-0.19;-0.28;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464279;558446;0.00;-0.13;-0.09;-0.19;-0.18;0;-0.45;-0.36;-0.61;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464299;558546;0.00;-0.06;-0.03;-0.19;-0.18;0;-0.6;0;-0.55;0;0;0;APROVADO AUTOMATICAMENTE
464372;557382;0.00;-0.44;-0.46;-0.19;-0.18;0;-0.41;-0.37;-0.39;-0.62;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464464;557731;0.00;-0.01;-0.08;-0.19;-0.1;0;0.32;4.14;1.87;0;0;0;CUSTO NÃO APROVADO
470517;562224;0.00;-0.09;-0.05;-0.35;-0.28;0;-0.69;-0.33;-0.27;0;0;0;APROVADO AUTOMATICAMENTE
470598;563195;0.00;-0.14;-0.14;-0.32;-0.27;0;-0.29;0;-0.3;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470602;563259;0.00;-0.27;-0.23;-0.35;-0.28;0;-0.72;-0.61;-0.62;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470639;562402;0.00;-0.06;-0.07;-0.32;-0.27;0;0.9;0.23;0.31;0;0;0;APROVADO AUTOMATICAMENTE
470657;562697;0.00;-0.21;-0.2;-0.32;-0.27;0;-0.28;0;-0.24;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470659;562919;0.00;-0.26;0.15;-0.35;-0.28;0;-0.69;-0.56;-0.57;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470829;563190;0.00;-0.03;-0.03;-0.35;-0.28;0;-0.67;-0.18;-0.32;0;0;0;APROVADO AUTOMATICAMENTE
470887;563143;0.00;-0.16;-0.14;-0.32;-0.27;0;-0.44;-0.58;-0.64;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470890;563539;0.00;-0.13;-0.1;-0.32;-0.27;0;-0.5;0;-0.49;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470925;563169;0.00;-0.23;-0.22;-0.32;-0.27;0;-0.32;0;-0.32;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
470960;562587;0.00;-0.1;-0.1;-0.32;-0.27;0;-0.17;0;-0.15;0;0;0;APROVADO AUTOMATICAMENTE
471058;563267;0.00;-0.29;-0.26;-0.35;-0.28;0;-0.71;-0.61;-0.62;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
471060;563638;0.00;-0.11;-0.11;-0.32;-0.27;0;0.27;0.14;-0.16;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
471065;563591;0.00;-0.1;-0.1;-0.32;-0.27;0;0.21;-0.05;0.05;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
471099;562630;0.00;-0.22;-0.22;-0.32;-0.27;0;-0.32;0;-0.31;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464466;559417;0.00;-0.01;-0.01;-0.19;-0.18;0;0.78;0;0.91;0;0;0;APROVADO AUTOMATICAMENTE
464477;558275;0.00;-0.24;-0.24;-0.19;-0.1;0;-0.42;-0.19;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464508;557958;0.00;-0.01;-0.01;-0.19;-0.18;0;-0.37;0;-0.33;0;0;0;APROVADO AUTOMATICAMENTE
464531;559612;0.00;-0.21;-0.21;-0.19;-0.18;0;-0.47;0;-0.44;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464694;558094;0.00;0.1;0.12;-0.19;-0.1;0;-0.82;-0.39;-0.59;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464757;557994;0.00;-0.07;-0.08;-0.19;-0.18;0;0.28;0;0.41;0;0;0;APROVADO AUTOMATICAMENTE
464989;558157;0.00;-0.1;-0.11;-0.19;-0.1;0;-0.55;0.48;-0.17;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464998;559363;0.00;-0.24;-0.25;-0.19;-0.18;0;-0.1;0;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
465178;559988;0.00;-0.26;-0.26;-0.19;-0.1;0;-0.29;-0.13;0.01;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
465183;559527;0.00;0.08;-0.4;-0.19;-0.18;0;-0.02;0.61;-0.28;-1;0;0;APROVADO AUTOMATICAMENTE
465205;558573;0.00;-0.1;-0.09;-0.19;-0.18;0;-0.21;-0.39;-0.51;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
465219;559657;0.00;0.12;0;-0.19;-0.18;0;0.98;1.23;0.44;-1;0;0;REQUER JUSTIFICATIVA FABRICA
465275;558113;0.00;-0.05;-0.04;-0.19;-0.1;0;-0.64;-0.29;-0.21;0;0;0;APROVADO AUTOMATICAMENTE
465421;559991;0.00;-0.27;-0.27;-0.19;-0.1;0;-0.61;-0.51;-0.42;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
465548;559870;0.00;1.63;1.66;-0.19;-0.18;0;0.42;0.14;-0.16;-1;0;0;REQUER JUSTIFICATIVA FABRICA
465759;553700;0.00;-0.09;-0.16;0;0;0;0;0;0;0;0;0;APROVADO AUTOMATICAMENTE
451392;549102;0.00;-0.24;-0.33;-0.18;-0.17;0;-0.29;-0.18;-0.17;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
451443;549771;0.00;-0.07;-0.08;-0.29;-0.21;0;-0.43;0.09;0.22;0;0;0;APROVADO AUTOMATICAMENTE
451452;549696;0.00;-0.15;-0.07;-0.18;-0.17;0;-0.28;-0.34;-0.37;-0.63;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
451467;549418;0.00;-0.38;-0.38;-0.18;-0.17;0;-0.35;0;-0.21;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
451675;550122;0.00;-0.02;-0.02;-0.29;-0.21;0;-0.33;0.29;0.44;0;0;0;APROVADO AUTOMATICAMENTE
451677;549739;0.00;-0.11;-0.09;-0.29;-0.21;0;-0.72;-0.49;-0.46;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
451691;549633;0.00;0.52;0.53;-0.29;-0.21;0;-0.66;0.37;-0.19;0;0;0;REQUER JUSTIFICATIVA FABRICA
451879;550364;0.00;-0.13;-0.14;-0.18;-0.17;0;0.9;0;1.3;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452022;538548;0.00;-0.13;-0.09;-0.29;-0.21;0;-0.77;-0.62;-0.53;-0.51;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452103;550355;0.00;-0.17;-0.17;-0.18;-0.17;0;-0.3;0;-0.09;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452129;548337;0.00;-0.26;-0.26;-0.18;-0.17;0;-0.24;0;-0.03;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452265;550341;0.00;-0.13;-0.12;-0.18;-0.17;0;-0.46;0;-0.33;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452267;550520;0.00;-0.15;-0.14;-0.29;-0.21;0;-0.59;-0.46;-0.36;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452328;550638;0.00;-0.25;-0.34;-0.18;-0.17;0;-0.31;-0.18;-0.17;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
452355;546715;0.00;0;0;-0.18;-0.17;0;-0.03;0;0.19;0;0;0;APROVADO AUTOMATICAMENTE
458770;554768;0.00;-0.07;-0.08;-0.2;-0.11;0;-0.64;0.34;-0.26;0;0;0;APROVADO AUTOMATICAMENTE
458788;551868;0.00;-0.08;-0.08;-0.31;-0.3;0;0.09;0;0.14;0;0;0;APROVADO AUTOMATICAMENTE
458812;555788;0.00;-0.13;-0.12;-0.31;-0.3;0;-0.38;-0.39;-0.5;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
458823;555400;0.00;-0.06;-0.06;-0.2;-0.11;0;-0.49;-0.06;0.05;0;0;0;APROVADO AUTOMATICAMENTE
458913;555793;0.00;-0.22;-0.22;-0.31;-0.3;0;-0.41;-0.39;-0.39;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459022;554754;0.00;-0.16;-0.13;-0.2;-0.11;0;-0.74;-0.54;-0.51;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459043;555677;0.00;-0.13;-0.11;-0.31;-0.3;0;0.08;-0.17;-0.51;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459049;548074;0.09;-0.12;0;0;0;0;0;0;0;0;0;-0.18;CUSTO NÃO APROVADO
459089;553855;0.00;-0.08;-0.08;-0.2;-0.11;0;-0.66;0.28;-0.29;0;0;0;APROVADO AUTOMATICAMENTE
459094;554931;0.00;-0.15;-0.15;-0.31;-0.3;0;-0.14;0;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459170;555416;0.00;-0.15;-0.1;-0.31;-0.3;0;-0.32;-0.57;-0.61;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459175;555472;0.00;-0.17;-0.08;-0.31;-0.3;0;-0.43;-0.49;-0.7;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459283;546053;0.00;-0.12;0;0;0;0;0;0;0;0;0;-0.19;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459429;555074;0.00;-0.24;-0.24;-0.31;-0.3;0;-0.25;0;-0.21;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459451;556129;0.00;-0.09;-0.11;-0.2;-0.11;0;-0.61;0.51;-0.16;0;0;0;APROVADO AUTOMATICAMENTE
459453;556121;0.00;-0.15;-0.12;-0.2;-0.11;0;-0.7;-0.47;-0.37;-0.57;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
453894;551189;0.00;-0.22;-0.22;-0.18;-0.17;0;-0.41;-0.26;-0.26;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
453896;550851;0.00;-0.11;-0.06;-0.18;-0.17;0;-0.33;-0.16;-0.58;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
454068;551721;0.00;-0.24;-0.34;-0.18;-0.17;0;-0.3;-0.17;-0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
454180;551505;0.00;-0.17;-0.16;-0.29;-0.21;0;-0.72;-0.59;-0.51;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
454335;549653;0.00;-0.33;-0.33;-0.19;-0.18;0;-0.37;0;-0.21;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
454340;551284;0.00;-0.1;-0.09;-0.19;-0.18;0;-0.43;-0.47;-0.56;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
454386;551317;0.00;-0.11;-0.11;-0.19;-0.18;0;-0.19;0;-0.05;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
454388;551558;0.00;-0.13;-0.1;-0.24;-0.15;0;-0.72;-0.46;-0.48;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463804;558612;0.00;-0.13;-0.12;-0.19;-0.18;0;-0.43;-0.42;-0.52;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463821;557780;0.00;-0.14;-0.14;-0.19;-0.1;0;-0.75;-0.01;-0.45;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463834;557955;0.00;-0.25;-0.36;-0.19;-0.18;0;-0.23;-0.19;-0.19;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463840;557959;0.00;-0.25;-0.36;-0.19;-0.18;0;-0.25;-0.19;-0.19;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463937;558475;0.00;-0.06;-0.05;-0.19;-0.18;0;-0.34;0;-0.3;0;0;0;APROVADO AUTOMATICAMENTE
463951;557859;0.00;-0.01;-0.01;-0.19;-0.18;0;-0.44;0;-0.4;0;0;0;APROVADO AUTOMATICAMENTE
421877;530754;0.00;-0.08;-0.08;-0.07;-0.01;0;-0.4;0;0;0;0;0;APROVADO AUTOMATICAMENTE
421879;530476;0.00;0.12;0.11;-0.07;-0.01;0;0.42;0.31;0.21;-0.31;0;0;REQUER JUSTIFICATIVA FABRICA
421884;530638;0.00;-0.12;-0.12;-0.07;-0.01;0;-0.25;-0.03;0.02;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421908;532963;0.00;-0.45;-0.18;-0.34;-0.06;0;-0.72;-0.46;-0.21;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421999;530549;0.00;0.12;0.03;-0.07;-0.01;0;0.02;0.48;-0.02;-1;0;0;REQUER JUSTIFICATIVA FABRICA
422156;531001;0.00;-0.12;-0.04;-0.07;-0.01;0;-0.49;-0.48;-0.56;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
422236;533073;0.00;0.22;0.27;-0.34;-0.06;0;-0.84;-0.36;-0.42;0;0;0;REQUER JUSTIFICATIVA FABRICA
422243;530966;0.00;0.14;0.1;-0.07;-0.01;0;0.71;0.59;0.45;-1;0;0;REQUER JUSTIFICATIVA FABRICA
422276;533050;0.00;0.2;0.22;-0.34;-0.06;0;-0.77;-0.12;-0.37;0;0;0;REQUER JUSTIFICATIVA FABRICA
422285;530651;0.00;-0.14;-0.14;-0.07;-0.01;0;0.15;-0.1;-0.11;-0.2;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
422292;531000;0.00;0.11;0.11;-0.34;-0.06;0;-0.49;-0.02;0.41;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
422320;530420;0.00;-0.01;-0.02;-0.07;-0.01;0;0.55;0;0.7;0;0;0;APROVADO AUTOMATICAMENTE
422364;532730;0.00;0.14;0.2;-0.34;-0.06;0;-0.76;-0.66;-0.31;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
422429;533301;0.00;-0.63;-0.65;-0.07;-0.01;0;-0.41;-0.32;-0.43;-1;0;0;REQUER JUSTIFICATIVA FABRICA
411819;518610;0.00;-0.11;-0.11;-0.23;-0.18;0;0;0;0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412005;518393;0.00;-0.08;-0.08;-0.23;-0.18;0;-0.4;0;-0.24;0;0;0;APROVADO AUTOMATICAMENTE
412060;526731;0.00;-0.31;-0.31;-0.43;-0.18;0;-0.52;-0.15;0.23;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412388;527139;0.00;0.06;0.07;-0.44;-0.2;0;-0.47;0;0.43;0;0;0;APROVADO AUTOMATICAMENTE
413097;527264;0.00;-0.31;-0.31;-0.44;-0.2;0;-0.55;-0.14;0.23;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413108;518502;0.00;-0.16;-0.16;-0.21;-0.16;0;-0.19;0;-0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413268;527317;0.00;-0.1;-0.11;-0.21;-0.16;0;0.2;0;0.45;0;0;0;REQUER JUSTIFICATIVA FABRICA
413513;526994;0.00;-0.11;-0.1;-0.44;-0.2;0;-0.68;-0.29;0.02;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413609;528604;0.00;-0.04;-0.03;-0.44;-0.2;0;-0.7;0;-0.17;0;0;-1;APROVADO AUTOMATICAMENTE
413614;527908;0.00;-0.01;0;-0.21;-0.16;0;-0.36;0;-0.29;0;0;0;APROVADO AUTOMATICAMENTE
413807;527245;0.00;-0.13;-0.13;-0.21;-0.16;0;-0.02;0;0.14;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413817;518793;0.00;-0.16;-0.16;-0.21;-0.16;0;-0.26;-0.13;-0.08;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413843;518835;0.00;-0.06;-0.05;-0.21;-0.16;0;-0.29;0;-0.15;0;0;0;APROVADO AUTOMATICAMENTE
413912;528035;0.00;0.11;0.08;-0.44;-0.2;0;0.16;1.19;2.15;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414098;528502;0.00;-0.12;-0.12;-0.21;-0.16;0;-0.32;0;-0.24;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459189;555556;0.00;-0.16;-0.16;-0.31;-0.3;0;-0.13;-0.24;-0.05;0.82;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459245;554110;0.00;-0.12;0.34;-0.2;-0.11;0;-0.61;-0.21;-0.12;-0.6;0;0;REQUER JUSTIFICATIVA FABRICA
459321;556347;0.00;-0.32;-0.34;-0.31;-0.3;0;-0.29;-0.31;-0.3;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459395;554118;0.00;-0.18;-0.16;-0.31;-0.3;0;-0.24;-1;-0.27;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459476;547015;0.00;-0.18;-0.33;0;0;0;0;0;0;0;0;-0.16;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
459508;554878;0.00;-0.09;-0.08;-0.2;-0.11;0;-0.57;-0.09;0.01;0;0;0;APROVADO AUTOMATICAMENTE
459660;556476;0.00;-0.29;-0.3;-0.31;-0.3;0;-0.2;0;-0.22;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
460216;555733;0.00;-0.29;-0.29;-0.31;-0.3;0;-0.14;0;-0.22;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
460223;555861;0.00;-0.22;-0.21;-0.31;-0.3;0;-0.37;0;-0.35;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
460428;556069;0.00;-0.33;-0.34;-0.31;-0.3;0;-0.19;-0.31;-0.38;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
460473;553808;0.00;-0.11;-0.11;-0.2;-0.11;0;-0.55;-0.22;-0.13;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
460489;555937;0.00;-0.07;-0.1;-0.31;-0.3;0;0.98;0;0.87;0;0;0;APROVADO AUTOMATICAMENTE
460594;556593;0.00;0.62;0.63;-0.2;-0.11;0;-0.38;0.69;0;0;0;0;REQUER JUSTIFICATIVA FABRICA
460707;556823;0.00;-0.16;-0.12;-0.31;-0.3;0;-0.63;-0.77;-0.75;0.01;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
460726;556323;0.00;-0.13;-0.12;-0.31;-0.3;0;-0.05;-0.31;-0.42;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
474723;564932;0.00;-0.02;-0.1;-0.22;-0.16;0;4.05;2.79;3.43;0;0;0;APROVADO AUTOMATICAMENTE
474753;565165;0.00;-0.08;-0.1;-0.22;-0.16;0;-0.06;0.34;-0.14;-1;0;0;APROVADO AUTOMATICAMENTE
474806;565452;0.00;-0.16;-0.15;-0.22;-0.16;0;-0.39;-0.46;-0.54;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
474844;565316;0.00;-0.05;-0.06;-0.22;-0.16;0;0.23;0.12;0.24;0;0;0;APROVADO AUTOMATICAMENTE
474916;565054;0.00;0.03;0.05;-0.37;-0.3;0;-0.75;-0.38;-0.61;0;0;0;APROVADO AUTOMATICAMENTE
474932;565799;0.00;-0.2;-0.21;-0.22;-0.16;0;-0.1;0;0.09;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
474936;565466;0.00;-0.19;-0.19;-0.22;-0.16;0;-0.38;0;-0.27;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475004;564972;0.00;-0.09;-0.07;-0.37;-0.3;0;-0.8;-0.41;-0.63;0;0;0;APROVADO AUTOMATICAMENTE
475051;564974;0.00;-0.11;-0.09;-0.37;-0.3;0;-0.82;-0.51;-0.73;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475067;564754;0.00;-0.14;-0.13;-0.22;-0.16;0;-0.28;-0.32;-0.43;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475161;565222;0.00;-0.21;-0.21;-0.22;-0.16;0;-0.21;0;-0.04;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475306;564904;0.00;-0.1;-0.11;-0.22;-0.16;0;0.46;0.1;-0.23;-1;0;0;APROVADO AUTOMATICAMENTE
475418;565650;0.00;-0.23;-0.23;-0.37;-0.3;0;-0.72;-0.09;-0.5;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475432;565253;0.00;-0.45;-0.48;-0.22;-0.16;0;-0.01;-0.26;-0.3;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475474;563662;0.00;-0.22;-0.21;-0.37;-0.3;0;-0.67;-0.46;-0.41;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
475520;564976;0.00;-0.09;-0.07;-0.37;-0.3;0;-0.8;-0.51;-0.73;0;0;0;APROVADO AUTOMATICAMENTE
456854;551428;0.00;-0.14;-0.09;-0.19;-0.18;0;-0.54;-0.42;-0.53;-0.5;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
456933;554323;0.00;-0.19;-0.19;-0.24;-0.15;0;-0.78;-0.52;-0.42;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
456939;551859;0.00;-0.08;-0.09;-0.19;-0.18;0;0.36;0;0.7;0;0;0;CUSTO NÃO APROVADO
456945;554778;0.00;-0.15;-0.12;-0.24;-0.15;0;-0.74;-0.5;-0.4;-0.62;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
457035;554499;0.00;-0.23;-0.08;-0.19;-0.18;0;-0.6;-0.67;-0.66;-0.68;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
457231;553923;0.00;-0.1;-0.1;-0.19;-0.18;0;-0.14;0;0.04;0;0;0;APROVADO AUTOMATICAMENTE
457245;554839;0.00;-0.11;-0.11;-0.19;-0.18;0;-0.36;0;-0.37;-0.82;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
457251;554734;0.00;-0.37;-0.37;-0.19;-0.18;0;-0.28;0;-0.19;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
457265;554446;0.00;-0.11;-0.1;-0.19;-0.18;0;-0.5;0;-0.35;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
457389;554967;0.00;0.43;0.01;-0.24;-0.15;0;0.97;3.35;3.85;0;0;0;REQUER JUSTIFICATIVA FABRICA
457401;554776;0.00;-0.25;-0.34;-0.19;-0.18;0;-0.29;-0.19;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
